id	corpus	emotion	domain
8058	There 's no mistaking the fact that this hybrid misses the impact of the Disney classic , and even that of the excellent 1934 MGM version .	disgust	moviereview
8061	There is an almost poignant dimension to the way that every major stunt Seagal 's character ... performs is shot from behind , as if it could fool us into thinking that we 're not watching a double .	disgust	moviereview
8069	It 's not that Waiting For Happiness is a bad film , because it is n't .	noemotion	moviereview
8071	The sad thing about Knockaround Guys is its lame aspiration for grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is .	disgust	moviereview
8080	There are a few laughs and clever sight gags scattered about , but not enough to make this anything more than another big-budget bust .	disgust	moviereview
8081	The story 's so preposterous that I did n't believe it for a second , despite the best efforts of everyone involved .	disgust	moviereview
8087	Birot is a competent enough filmmaker , but her story has nothing fresh or very exciting about it .	disgust	moviereview
8094	It is a comedy that 's not very funny and an action movie that is not very thrilling -LRB- and an uneasy alliance , at that -RRB- .	disgust	moviereview
8095	"The story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly - stunning insight that crime does n't pay ."	sadness	moviereview
8109	The story really has no place to go since Simone is not real -- she ca n't provide any conflict .	disgust	moviereview
8110	IHOPs do n't pile on this much syrup .	disgust	moviereview
8115	With a story as bizarre and mysterious as this , you do n't want to be worrying about whether the ineffectual Broomfield is going to have the courage to knock on that door .	disgust	moviereview
8117	The movie feels like it 's going to be great , and it carries on feeling that way for a long time , but takeoff just never happens .	disgust	moviereview
8122	It 's often faintly amusing , but the problems of the characters never become important to us , and the story never takes hold .	disgust	moviereview
8125	There 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .	disgust	moviereview
8127	There 's plenty of style in Guillermo Del Toro 's sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply ca n't sustain more than 90 minutes .	disgust	moviereview
8130	No reason for anyone to invest their hard-earned bucks into a movie which obviously did n't invest much into itself either .	disgust	moviereview
8136	The final result makes for adequate entertainment , I suppose , but anyone who has seen Chicago on stage will leave the theater feeling they 've watched nothing but a pale imitation of the real deal .	disgust	moviereview
8145	I did n't laugh at the ongoing efforts of Cube , and his skinny buddy Mike Epps , to make like Laurel and Hardy 'n the hood .	disgust	moviereview
8153	The thriller side of this movie is falling flat , as the stalker does n't do much stalking , and no cop or lawyer grasps the concept of actually investigating the case .	disgust	moviereview
8157	Obstacles are too easily overcome and there is n't much in the way of character development in the script .	disgust	moviereview
8163	Do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .	disgust	moviereview
8167	Each story on its own could have been expanded and worked into a compelling single feature , but in its current incarnation , Storytelling never quite gets over its rather lopsided conception .	disgust	moviereview
8169	A trite psychological thriller designed to keep the audience guessing and guessing -- which is not to be confused with suspecting -- until it comes time to wrap things up and send the viewers home .	anticipation	moviereview
8171	Acting , particularly by Tambor , almost makes `` Never Again '' worthwhile , but -LRB- writer/director -RRB- Schaeffer should follow his titular advice	disgust	moviereview
8178	But I was n't .	noemotion	moviereview
8183	There is not a character in the movie with a shred of plausibility , not an event that is believable , not a confrontation that is not staged , not a moment that is not false .	disgust	moviereview
8186	A broadly played , lowbrow comedy in which the cast delivers mildly amusing performances and no farm animals were injured by any of the gags .	joy	moviereview
8190	perfectly enjoyable , instantly forgettable , nothing to write home about .	disgust	moviereview
8204	Frenetic but not really funny .	disgust	moviereview
8205	Taken individually or collectively , the stories never add up to as much as they promise .	disgust	moviereview
8206	If you 're not a prepubescent girl , you 'll be laughing at Britney Spears ' movie-starring debut whenever it does n't have you impatiently squinting at your watch .	disgust	moviereview
8209	You could nap for an hour and not miss a thing .	disgust	moviereview
8210	Director Clare Kilner 's debut is never as daft as it should have been .	noemotion	moviereview
8211	"New Best Friend should n't have gone straight to video ; it should have gone straight to a Mystery Science Theater 3000 video ."	disgust	moviereview
8217	Dull , if not devoid of wit , this shaggy dog longs to frisk through the back alleys of history , but scarcely manages more than a modest , snoozy charm .	disgust	moviereview
8228	Mark me down as a non-believer in werewolf films that are not serious and rely on stupidity as a substitute for humor .	disgust	moviereview
8231	Accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you need to use more poetic license .	noemotion	moviereview
8232	For all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .	disgust	moviereview
8238	There is no entry portal in The Rules of Attraction , and I spent most of the movie feeling depressed by the shallow , selfish , greedy characters .	disgust	moviereview
8248	If you collected all the moments of coherent dialogue , they still would n't add up to the time required to boil a four - minute egg .	disgust	moviereview
8249	Despite all the talking , by the time the bloody climax arrives we still do n't feel enough of an attachment to these guys to care one way or another .	disgust	moviereview
8250	Every bit as bogus as most Disney live action family movies are -- no real plot , no real conflict , no real point .	disgust	moviereview
8254	Oedekerk wrote Patch Adams , for which he should not be forgiven .	disgust	moviereview
8265	But that 's just the problem with it - the director has n't added enough of his own ingredients .	disgust	moviereview
8266	With recent tensions rekindled by the Kathleen Soliah trial and the upcoming trial of SLA members Emily and William Harris , not to mention Sept. 11 , its difficult these days to appreciate Fire 's bright side .	sadness	moviereview
